ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",11,90055,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90055,Kim Ji Young,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN AND DIGITAL MEDIA

",13,95661,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=95661,Malellari Enkel,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 161 - INTRO DESIGN& DIGITAL MEDIA - HO

",H01,90056,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90056,,W:0830AM - 1120AMT:1000AM - 1120AMM:100PM - 540PMR:230PM - 615PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 223 - CONSTRUTION I

",1,90057,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90057,Garcia Figueroa,F:1000AM - 1125AMT:400PM - 525PM,"
CKB204CKB204
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 223 - CONSTRUTION I

",3,90058,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90058,Garcia Figueroa,TF:0830AM - 0955AM,"
KUPF210
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 251 - HISTORY OF ARCHITECTURE I

",1,90059,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90059,Altin Ersin,TR:100PM - 225PM,"
WESTLECT 1
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 263 - ARCHITECTURE STUDIO I

",1,90060,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90060,Grosman Henry,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"
WESTLECT 1WESTLECT 1WESTLECT 1
"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 263 - ARCHITECTURE STUDIO I

",3,90061,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90061,Grosman Henry,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 263 - ARCHITECTURE STUDIO I

",5,90062,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90062,Naor Idan,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
ARCH - Architecture,https://courseschedules.njit.edu/index.aspx?semester=2016f&subjectID=ARCH,"

ARCH 263 - ARCHITECTURE STUDIO I

",7,90063,http://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2016+fall&crn-1=90063,Chen Zhan,W:0830AM - 1125AMM:100PM - 545PMR:230PM - 620PM,"

"
