course,isbn1,publisher1,author1,year1,title1,type1a,buyrent1a,option1a,price1a,type1b,buyrent1b,option1b,price1b,type1c,buyrent1c,option1c,price1c,type1d,buyrent1d,option1d,price1d,type1e,buyrent1e,option1e,price1e,title2,type2a,buyrent2a,option2a,price2a,type2b,buyrent2b,option2b,price2b,type2c,buyrent2c,option2c,price2c,type2d,buyrent2d,option2d,price2d,type2e,buyrent2e,option2e,price2e,title3,type3a,buyrent3a,option3a,price3a,type3b,buyrent3b,option3b,price3b,type3c,buyrent3c,option3c,price3c,type3d,buyrent3d,option3d,price3d,type3e,buyrent3e,option3e,price3e
93561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92874,, CIMWARE, Ranky , NA,"IE 203 Fall 2016 Coursepacket
		            	",,BUY,NEW,$117.50 ,,BUY,USED,$88.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92878,9780133058789, Pearson, Horngren ,2014,"Intro to Management Accounting(w/out MyAcctLab) (Cs1-17)
		            	",Hardcover,BUY,NEW,$354.75 ,Hardcover,BUY,USED,$266.25 ,Hardcover,RENT,NEW,$266.06 ,Hardcover,RENT,USED,$141.90 ,Digital,RENT,,$131.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92877,9780133058789, Pearson, Horngren ,2014,"Intro to Management Accounting(w/out MyAcctLab) (Cs1-17)
		            	",Hardcover,BUY,NEW,$354.75 ,Hardcover,BUY,USED,$266.25 ,Hardcover,RENT,NEW,$266.06 ,Hardcover,RENT,USED,$141.90 ,Digital,RENT,,$131.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92879,9780073376363, McGraw-Hill, Freivalds ,2014,"Niebel's Methods, Standards & Work Design
		            	",Hardcover,BUY,NEW,$330.00 ,Hardcover,BUY,USED,$247.50 ,Hardcover,RENT,NEW,$247.50 ,Hardcover,RENT,USED,$132.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92876,9780199339273, Oxford University Press, Newnan ,2014,"Engineering Economic Analysis (w/CD)
		            	",Hardcover,BUY,NEW,$171.25 ,Hardcover,BUY,USED,$128.50 ,Hardcover,RENT,USED,$68.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92880,9780805841190, CRC Press, Proctor ,2008,"Human Factors in Simple & Complex Systems
		            	",Hardcover,BUY,NEW,$137.00 ,Hardcover,BUY,USED,$102.75 ,Hardcover,RENT,NEW,$102.75 ,Hardcover,RENT,USED,$54.80 ,Digital,BUY,,$125.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92882,9781259162985, McGraw-Hill, Hillier ,2015,"Intro to Operations Research (w/Access Card)
		            	",Hardcover,BUY,NEW,$365.25 ,Hardcover,BUY,USED,$274.00 ,Hardcover,RENT,USED,$146.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92886,9781305574793, Cengage South-Western, Miller ,2017,"Business Law Today: Essentials
		            	",PAPERBACK,BUY,NEW,$262.00 ,PAPERBACK,BUY,USED,$196.50 ,PAPERBACK,RENT,NEW,$170.30 ,PAPERBACK,RENT,USED,$104.80 ,Digital,RENT,,$102.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92883,9781259162985, McGraw-Hill, Hillier ,2015,"Intro to Operations Research (w/Access Card)
		            	",Hardcover,BUY,NEW,$365.25 ,Hardcover,BUY,USED,$274.00 ,Hardcover,RENT,USED,$146.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92888,9780130416728, Pearson, Webb ,2003,"Programmable Logic Controllers
		            	",PAPERBACK,BUY,NEW,$249.75 ,PAPERBACK,BUY,USED,$187.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92887,9780130416728, Pearson, Webb ,2003,"Programmable Logic Controllers
		            	",PAPERBACK,BUY,NEW,$249.75 ,PAPERBACK,BUY,USED,$187.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92889,9780132624411, Pearson, Besterfield ,2013,"Quality Improvement
		            	",Hardcover,BUY,NEW,$218.50 ,Hardcover,BUY,USED,$164.00 ,Hardcover,RENT,NEW,$142.03 ,Hardcover,RENT,USED,$87.40 ,Digital,RENT,,$83.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92900," 9780070238343, 9781285068374"," McGraw-Hill, Cengage Learning"," Schaum Outline , Gido "," 1984, 2015","Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,"Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,Digital,RENT,,$58.49 ,,,,,,,,,,,,,,,,,,,,,
92905," 9780070238343, 9781285068374"," McGraw-Hill, Cengage Learning"," Schaum Outline , Gido "," 1984, 2015","Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,"Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,Digital,RENT,,$58.49 ,,,,,,,,,,,,,,,,,,,,,
92906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92904," 9781285068374, 9780070238343"," Cengage Learning, McGraw-Hill"," Gido , Schaum Outline "," 2015, 1984","Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,Digital,RENT,,$58.49 ,"Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
92903," 9780070238343, 9781285068374"," McGraw-Hill, Cengage Learning"," Schaum Outline , Gido "," 1984, 2015","Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,"Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,Digital,RENT,,$58.49 ,,,,,,,,,,,,,,,,,,,,,
92901," 9780070238343, 9781285068374"," McGraw-Hill, Cengage Learning"," Schaum Outline , Gido "," 1984, 2015","Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,"Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,Digital,RENT,,$58.49 ,,,,,,,,,,,,,,,,,,,,,
92902," 9780070238343, 9781285068374"," McGraw-Hill, Cengage Learning"," Schaum Outline , Gido "," 1984, 2015","Engineering Economics
		            	",PAPERBACK,BUY,NEW,$25.00 ,PAPERBACK,BUY,USED,$18.75 ,PAPERBACK,RENT,NEW,$18.75 ,PAPERBACK,RENT,USED,$10.00 ,,,,,"Successful Project Management
		            	",Hardcover,BUY,NEW,$299.25 ,Hardcover,BUY,USED,$224.50 ,Hardcover,RENT,NEW,$164.59 ,Hardcover,RENT,USED,$119.70 ,,,,,,,,,,,,,,,,,,,,,,,,,
92909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92917,9781890871796, Holcomb Hathaway Inc, Konz ,2008,"Work Design
		            	",PAPERBACK,BUY,NEW,$99.00 ,PAPERBACK,BUY,USED,$74.25 ,PAPERBACK,RENT,NEW,$74.25 ,PAPERBACK,RENT,USED,$39.60 ,Digital,BUY,,$73.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92918,9781118146811," John Wiley & Sons, Incorporated", Montgomery ,2013,"Intro to Statistical Quality Control
		            	",Hardcover,BUY,NEW,$228.50 ,Hardcover,BUY,USED,$171.50 ,Hardcover,RENT,NEW,$182.80 ,Hardcover,RENT,USED,$91.40 ,Digital,BUY,,$71.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92916,9780133800203, Pearson, Chopra ,2015,"Supply Chain Management
		            	",Hardcover,BUY,NEW,$271.50 ,Hardcover,BUY,USED,$203.75 ,Hardcover,RENT,NEW,$217.20 ,Hardcover,RENT,USED,$108.60 ,Digital,RENT,,$106.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92915,9780133800203, Pearson, Chopra ,2015,"Supply Chain Management
		            	",Hardcover,BUY,NEW,$271.50 ,Hardcover,BUY,USED,$203.75 ,Hardcover,RENT,NEW,$217.20 ,Hardcover,RENT,USED,$108.60 ,Digital,RENT,,$106.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92914,, CIMWARE, Ranky , NA,"IE 655 Fall 2016 Coursepack
		            	",,BUY,NEW,$117.50 ,,BUY,USED,$88.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92913,9780387745022, Springer, Luenberger ,2009,"Linear & Nonlinear Programming
		            	",Hardcover,BUY,NEW,$123.75 ,Hardcover,BUY,USED,$93.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92912," 9780470097267, 9780073401317"," John Wiley & Sons, Incorporated, McGraw-Hill"," Rossetti , Kelton "," 2010, 2014","Simulation Modeling & Arena (w/CD)
		            	",PAPERBACK,BUY,NEW,$243.25 ,PAPERBACK,BUY,USED,$182.50 ,PAPERBACK,RENT,USED,$97.30 ,,,,,,,,,"Simulation with Arena
		            	",Hardcover,BUY,NEW,$298.00 ,Hardcover,BUY,USED,$223.50 ,Hardcover,RENT,NEW,$193.70 ,Hardcover,RENT,USED,$119.20 ,,,,,,,,,,,,,,,,,,,,,,,,,
92911,9781285751788, Cengage Learning, Hansen ,2015,"Cornerstones of Cost Management (w/out Access Code)
		            	",Hardcover,BUY,NEW,$418.00 ,Hardcover,BUY,USED,$313.50 ,Hardcover,RENT,NEW,$334.40 ,Hardcover,RENT,USED,$167.20 ,Digital,RENT,,$76.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92910,9781118146927," John Wiley & Sons, Incorporated", Montgomery ,2013,"Design & Analysis of Experiments
		            	",Hardcover,BUY,NEW,$255.50 ,Hardcover,BUY,USED,$191.75 ,Hardcover,RENT,NEW,$204.40 ,Hardcover,RENT,USED,$102.20 ,,,,$74.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92919,9780133791853, Pearson, Goetsch ,2016,"Quality Management for Organizational Excellence
		            	",Hardcover,BUY,NEW,$186.50 ,Hardcover,BUY,USED,$140.00 ,Hardcover,RENT,NEW,$121.23 ,Hardcover,RENT,USED,$74.60 ,Digital,RENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92920,9780133791853, Pearson, Goetsch ,2016,"Quality Management for Organizational Excellence
		            	",Hardcover,BUY,NEW,$186.50 ,Hardcover,BUY,USED,$140.00 ,Hardcover,RENT,NEW,$121.23 ,Hardcover,RENT,USED,$74.60 ,Digital,RENT,,$74.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92922,9781428317352, Cengage Learning, Yesalis ,2013,"Fund of US Healthcare
		            	",PAPERBACK,BUY,NEW,$83.75 ,PAPERBACK,BUY,USED,$63.00 ,PAPERBACK,RENT,NEW,$62.81 ,PAPERBACK,RENT,USED,$33.50 ,Digital,RENT,,$15.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92921,9781118460207," John Wiley & Sons, Incorporated", Vincoli ,2014,"Basic Guide to System Safety
		            	",Hardcover,BUY,NEW,$81.75 ,Hardcover,BUY,USED,$61.50 ,Hardcover,RENT,NEW,$53.14 ,Hardcover,RENT,USED,$32.70 ,Digital,BUY,,$59.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
